# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:03:14 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11169025 GUADALUPE R ABV HWY 101 A SAN JOSE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11169025
#            TS   parameter     statistic     Description
#          8878       00060     00003     Discharge, cubic feet per second (Mean)
#          8879       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          8880       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          8881       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8878_00060_00003	8878_00060_00003_cd	8879_80154_00003	8879_80154_00003_cd	8880_80155_00003	8880_80155_00003_cd	8881_00010_00011	8881_00010_00011_cd
USGS	11169025	2013-09-10	22	A						
USGS	11169025	2013-09-11	22	A						
USGS	11169025	2013-09-12	23	A						
USGS	11169025	2013-09-13	22	A						
USGS	11169025	2013-09-14	22	A						
USGS	11169025	2013-09-15	21	A						
USGS	11169025	2013-09-16	22	A						
USGS	11169025	2013-09-17	22	A						
USGS	11169025	2013-09-18	21	A						
USGS	11169025	2013-09-19	21	A						
USGS	11169025	2013-09-20	21	A						
USGS	11169025	2013-09-21	109	A						
USGS	11169025	2013-09-22	34	A						
USGS	11169025	2013-09-23	25	A						
USGS	11169025	2013-09-24	24	A					18.5	A
USGS	11169025	2013-09-25	24	A						
USGS	11169025	2013-09-26	23	A						
USGS	11169025	2013-09-27	22	A						
USGS	11169025	2013-09-28	22	A						
USGS	11169025	2013-09-29	23	A						
USGS	11169025	2013-09-30	23	A						
USGS	11169025	2013-10-01	23	A	44	A	2.7	A		
USGS	11169025	2013-10-02	23	A	44	A	2.7	A		
USGS	11169025	2013-10-03	22	A	44	A	2.7	A		
USGS	11169025	2013-10-04	22	A	44	A	2.6	A		
USGS	11169025	2013-10-05	22	A	44	A	2.6	A		
USGS	11169025	2013-10-06	22	A	44	A	2.6	A		
USGS	11169025	2013-10-07	21	A	44	A	2.5	A		
USGS	11169025	2013-10-08	21	A	44	A	2.5	A		
USGS	11169025	2013-10-09	21	A	44	A	2.5	A		
USGS	11169025	2013-10-10	23	A	44	A	2.8	A		
USGS	11169025	2013-10-11	28	A	44	A	3.4	A		
USGS	11169025	2013-10-12	25	A	44	A	3.0	A		
USGS	11169025	2013-10-13	23	A	44	A	2.8	A		
USGS	11169025	2013-10-14	23	A	44	A	2.8	A		
USGS	11169025	2013-10-15	23	A	44	A	2.7	A		
USGS	11169025	2013-10-16	23	A	44	A	2.7	A		
USGS	11169025	2013-10-17	23	A	44	A	2.7	A		
USGS	11169025	2013-10-18	21	A	44	A	2.5	A		
USGS	11169025	2013-10-19	21	A	44	A	2.5	A	19.0	A
USGS	11169025	2013-10-20	21	A	43	A	2.5	A		
USGS	11169025	2013-10-21	22	A	30	A	1.8	A	17.5	A
USGS	11169025	2013-10-22	23	A	23	A	1.4	A		
USGS	11169025	2013-10-23	23	A	33	A	2.1	A		
USGS	11169025	2013-10-24	23	A	43	A	2.7	A		
USGS	11169025	2013-10-25	23	A	53	A	3.2	A	17.0	A
USGS	11169025	2013-10-26	23	A	53	A	3.3	A		
USGS	11169025	2013-10-27	22	A	50	A	3.0	A		
USGS	11169025	2013-10-28	22	A	47	A	2.8	A		
USGS	11169025	2013-10-29	22	A	43	A	2.6	A		
USGS	11169025	2013-10-30	23	A	40	A	2.5	A	16.0	A
USGS	11169025	2013-10-31	23	A	39	A	2.4	A		
USGS	11169025	2013-11-01	22	A	39	A	2.3	A		
USGS	11169025	2013-11-02	22	A	38	A	2.2	A		
USGS	11169025	2013-11-03	22	A	38	A	2.2	A	16.0	A
USGS	11169025	2013-11-04	21	A	35	A	2.0	A		
USGS	11169025	2013-11-05	22	A	32	A	1.9	A		
USGS	11169025	2013-11-06	21	A	30	A	1.7	A	15.5	A
USGS	11169025	2013-11-07	20	A	30	A	1.6	A		
USGS	11169025	2013-11-08	21	A	31	A	1.7	A		
USGS	11169025	2013-11-09	21	A	32	A	1.8	A		
USGS	11169025	2013-11-10	22	A	33	A	1.9	A	16.5	A
USGS	11169025	2013-11-11	23	A	34	A	2.1	A		
USGS	11169025	2013-11-12	23	A	34	A	2.1	A		
USGS	11169025	2013-11-13	23	A	35	A	2.2	A		
USGS	11169025	2013-11-14	23	A	36	A	2.2	A	16.0	A
USGS	11169025	2013-11-15	22	A	34	A	2.0	A		
USGS	11169025	2013-11-16	22	A	31	A	1.9	A		
USGS	11169025	2013-11-17	22	A	28	A	1.7	A	16.0	A
USGS	11169025	2013-11-18	22	A	28	A	1.7	A		
USGS	11169025	2013-11-19	28	A	36	A	4.0	A		
USGS	11169025	2013-11-20	229	A	178	A	131	A	15.0	A
USGS	11169025	2013-11-21	55	A	40	A	7.1	A	15.0	A
USGS	11169025	2013-11-22	29	A	20	A	1.6	A		
USGS	11169025	2013-11-23	25	A	16	A	1.1	A		
USGS	11169025	2013-11-24	24	A	15	A	0.95	A	15.0	A
USGS	11169025	2013-11-25	24	A	18	A	1.2	A		
USGS	11169025	2013-11-26	23	A	23	A	1.4	A		
USGS	11169025	2013-11-27	23	A	28	A	1.7	A		
USGS	11169025	2013-11-28	22	A	32	A	1.9	A	15.0	A
USGS	11169025	2013-11-29	23	A	32	A	2.0	A		
USGS	11169025	2013-11-30	22	A	32	A	1.9	A		
USGS	11169025	2013-12-01	23	A	31	A	1.9	A		
USGS	11169025	2013-12-02	27	A	30	A	2.2	A	14.0	A
USGS	11169025	2013-12-03	26	A	30	A	2.1	A		
USGS	11169025	2013-12-04	24	A	30	A	2.0	A		
USGS	11169025	2013-12-05	29	A	30	A	2.4	A		
USGS	11169025	2013-12-06	28	A	30	A	2.3	A		
USGS	11169025	2013-12-07	72	A	52	A	12	A	9.0	A
USGS	11169025	2013-12-08	32	A	33	A	2.8	A		
USGS	11169025	2013-12-09	31	A	29	A	2.4	A		
USGS	11169025	2013-12-10	34	A	28	A	2.6	A		
USGS	11169025	2013-12-11	28	A	29	A	2.2	A		
USGS	11169025	2013-12-12	25	A	29	A	2.0	A	10.5	A
USGS	11169025	2013-12-13	28	A	24	A	1.8	A		
USGS	11169025	2013-12-14	27	A	18	A	1.3	A		
USGS	11169025	2013-12-15	30	A	39	A	2.9	A	10.0	A
USGS	11169025	2013-12-16	25	A	54	A	3.7	A		
USGS	11169025	2013-12-17	24	A	51	A	3.4	A		
USGS	11169025	2013-12-18	22	A	50	A	2.9	A		
USGS	11169025	2013-12-19	21	A	49	A	2.8	A	12.5	A
USGS	11169025	2013-12-20	20	A	46	A	2.5	A		
USGS	11169025	2013-12-21	20	A	42	A	2.3	A		
USGS	11169025	2013-12-22	22	A	38	A	2.3	A	14.0	A
USGS	11169025	2013-12-23	22	A	37	A	2.2	A		
USGS	11169025	2013-12-24	21	A	35	A	2.0	A		
USGS	11169025	2013-12-25	21	A	33	A	1.9	A		
USGS	11169025	2013-12-26	21	A	33	A	1.9	A	12.0	A
USGS	11169025	2013-12-27	20	A	32	A	1.8	A		
USGS	11169025	2013-12-28	21	A	29	A	1.6	A		
USGS	11169025	2013-12-29	20	A	28	A	1.5	A	12.5	A
USGS	11169025	2013-12-30	20	A	30	A	1.6	A		
USGS	11169025	2013-12-31	20	A	32	A	1.8	A		
USGS	11169025	2014-01-01	20	A	35	A	1.9	A		
USGS	11169025	2014-01-02	20	A	38	A	2.1	A		
USGS	11169025	2014-01-03	21	A	40	A	2.3	A		
USGS	11169025	2014-01-04	20	A	43	A	2.3	A	13.0	A
USGS	11169025	2014-01-05	20	A	45	A	2.5	A		
USGS	11169025	2014-01-06	20	A	47	A	2.5	A		
USGS	11169025	2014-01-07	20	A	49	A	2.7	A		
USGS	11169025	2014-01-08	20	A	51	A	2.8	A	13.5	A
USGS	11169025	2014-01-09	20	A	49	A	2.7	A		
USGS	11169025	2014-01-10	21	A	46	A	2.5	A		
USGS	11169025	2014-01-11	21	A	42	A	2.3	A		
USGS	11169025	2014-01-12	20	A	38	A	2.1	A		
USGS	11169025	2014-01-13	21	A	35	A	1.9	A	14.0	A
USGS	11169025	2014-01-14	21	A	38	A	2.2	A		
USGS	11169025	2014-01-15	26	A	34	A	2.3	A		
USGS	11169025	2014-01-16	23	A	33	A	2.1	A		
USGS	11169025	2014-01-17	21	A	33	A	1.9	A		
USGS	11169025	2014-01-18	20	A	32	A	1.8	A	13.5	A
USGS	11169025	2014-01-19	20	A	29	A	1.5	A		
USGS	11169025	2014-01-20	20	A	24	A	1.3	A		
USGS	11169025	2014-01-21	20	A	20	A	1.1	A		
USGS	11169025	2014-01-22	19	A	28	A	1.4	A	12.5	A
USGS	11169025	2014-01-23	19	A	51	A	2.6	A		
USGS	11169025	2014-01-24	18	A	58	A	2.8	A		
USGS	11169025	2014-01-25	19	A	66	A	3.3	A		
USGS	11169025	2014-01-26	18	A	70	A	3.5	A	14.0	A
USGS	11169025	2014-01-27	18	A	56	A	2.7	A		
USGS	11169025	2014-01-28	18	A	40	A	1.9	A		
USGS	11169025	2014-01-29	18	A	24	A	1.2	A	16.0	A
USGS	11169025	2014-01-30	25	A	44	A	3.2	A		
USGS	11169025	2014-01-31	19	A	38	A	1.9	A		
USGS	11169025	2014-02-01	17	A	35	A	1.6	A		
USGS	11169025	2014-02-02	19	A	32	A	1.6	A	16.0	A
USGS	11169025	2014-02-03	18	A	32	A	1.6	A		
USGS	11169025	2014-02-04	16	A	32	A	1.4	A		
USGS	11169025	2014-02-05	16	A	33	A	1.4	A	13.5	A
USGS	11169025	2014-02-06	244	A	155	A	180	A	10.0	A
USGS	11169025	2014-02-07	38	A	30	A	3.6	A		
USGS	11169025	2014-02-08	30	A	47	A	3.9	A		
USGS	11169025	2014-02-09	21	A	33	A	1.8	A	15.5	A
USGS	11169025	2014-02-10	22	A	28	A	1.6	A		
USGS	11169025	2014-02-11	19	A	24	A	1.3	A		
USGS	11169025	2014-02-12	17	A	21	A	0.96	A	15.5	A
USGS	11169025	2014-02-13	16	A	18	A	0.80	A	18.0	A
USGS	11169025	2014-02-14	16	A	22	A	0.98	A		
USGS	11169025	2014-02-15	16	A	29	A	1.3	A		
USGS	11169025	2014-02-16	18	A	35	A	1.7	A	18.0	A
USGS	11169025	2014-02-17	16	A	31	A	1.3	A		
USGS	11169025	2014-02-18	16	A	26	A	1.1	A		
USGS	11169025	2014-02-19	16	A	21	A	0.92	A		
USGS	11169025	2014-02-20	16	A	16	A	0.71	A	16.5	A
USGS	11169025	2014-02-21	17	A	19	A	0.90	A		
USGS	11169025	2014-02-22	17	A	24	A	1.1	A		
USGS	11169025	2014-02-23	17	A	29	A	1.3	A	18.0	A
USGS	11169025	2014-02-24	17	A	31	A	1.4	A		
USGS	11169025	2014-02-25	17	A	31	A	1.4	A		
USGS	11169025	2014-02-26	174	A	133	A	116	A	20.0	A
USGS	11169025	2014-02-27	234	A	70	A	90	A	13.5	A
USGS	11169025	2014-02-28	761	A	134	A	505	A	12.5	A
USGS	11169025	2014-03-01	346	A	48	A	52	A	14.5	A
USGS	11169025	2014-03-02	61	A	6	A	1.1	A		
USGS	11169025	2014-03-03	41	A	8	A	1.7	A		
USGS	11169025	2014-03-04	60	A	36	A	7.1	A		
USGS	11169025	2014-03-05	28	A	22	A	1.6	A		
USGS	11169025	2014-03-06	25	A	19	A	1.3	A	17.0	A
USGS	11169025	2014-03-07	26	A	25	A	1.8	A		
USGS	11169025	2014-03-08	22	A	35	A	2.1	A		
USGS	11169025	2014-03-09	21	A	43	A	2.4	A	18.0	A
USGS	11169025	2014-03-10	20	A	42	A	2.2	A		
USGS	11169025	2014-03-11	19	A	40	A	2.0	A		
USGS	11169025	2014-03-12	19	A	38	A	1.9	A		
USGS	11169025	2014-03-13	18	A	36	A	1.7	A	19.0	A
USGS	11169025	2014-03-14	17	A	40	A	1.8	A		
USGS	11169025	2014-03-15	17	A	47	A	2.1	A		
USGS	11169025	2014-03-16	16	A	53	A	2.4	A	18.0	A
USGS	11169025	2014-03-17	16	A	54	A	2.4	A		
USGS	11169025	2014-03-18	17	A	55	A	2.5	A		
USGS	11169025	2014-03-19	16	A	66	A	3.0	A		
USGS	11169025	2014-03-20	16	A	57	A	2.5	A	16.5	A
USGS	11169025	2014-03-21	16	A	61	A	2.7	A		
USGS	11169025	2014-03-22	16	A	70	A	3.1	A		
USGS	11169025	2014-03-23	16	A	77	A	3.4	A	15.0	A
USGS	11169025	2014-03-24	16	A	78	A	3.3	A		
USGS	11169025	2014-03-25	18	A	85	A	4.2	A		
USGS	11169025	2014-03-26	21	A	78	A	4.5	A		
USGS	11169025	2014-03-27	17	A	59	A	2.7	A		
USGS	11169025	2014-03-28	16	A	66	A	2.8	A		
USGS	11169025	2014-03-29	111	A	104	A	56	A		
USGS	11169025	2014-03-30	57	A	20	A	5.5	A	15.0	A
USGS	11169025	2014-03-31	125	A	40	A	33	A		
USGS	11169025	2014-04-01	157	A	45	A	28	A		
USGS	11169025	2014-04-02	81	A	25	A	9.8	A	14.5	A
USGS	11169025	2014-04-03	20	A	5	A	0.27	A	16.0	A
USGS	11169025	2014-04-04	24	A	39	A	3.2	A		
USGS	11169025	2014-04-05	18	A	54	A	2.6	A		
USGS	11169025	2014-04-06	15	A	49	A	2.0	A	17.5	A
USGS	11169025	2014-04-07	15	A	51	A	2.0	A		
USGS	11169025	2014-04-08	14	A	53	A	2.0	A		
USGS	11169025	2014-04-09	14	A	55	A	2.1	A		
USGS	11169025	2014-04-10	15	A	56	A	2.2	A	20.0	A
USGS	11169025	2014-04-11	15	A	56	A	2.2	A		
USGS	11169025	2014-04-12	14	A	54	A	2.1	A	20.0	A
USGS	11169025	2014-04-13	14	A	54	A	2.1	A		
USGS	11169025	2014-04-14	14	A	54	A	2.1	A		
USGS	11169025	2014-04-15	14	A	55	A	2.1	A		
USGS	11169025	2014-04-16	15	A	55	A	2.2	A		
USGS	11169025	2014-04-17	14	A	74	A	2.8	A	18.0	A
USGS	11169025	2014-04-18	14	A	106	A	4.0	A		
USGS	11169025	2014-04-19	14	A	103	A	3.9	A		
USGS	11169025	2014-04-20	14	A	97	A	3.7	A	17.5	A
USGS	11169025	2014-04-21	14	A	81	A	3.1	A		
USGS	11169025	2014-04-22	14	A	65	A	2.4	A		
USGS	11169025	2014-04-23	14	A	48	A	1.8	A		
USGS	11169025	2014-04-24	14	A	32	A	1.2	A	18.5	A
USGS	11169025	2014-04-25	28	A	31	A	2.4	A		
USGS	11169025	2014-04-26	27	A	36	A	2.6	A		
USGS	11169025	2014-04-27	15	A	41	A	1.7	A	15.5	A
USGS	11169025	2014-04-28	15	A	49	A	1.9	A		
USGS	11169025	2014-04-29	14	A	57	A	2.1	A		
USGS	11169025	2014-04-30	14	A	63	A	2.3	A	17.5	A
USGS	11169025	2014-05-01	14	A						
USGS	11169025	2014-05-02	14	A					18.5	A
USGS	11169025	2014-05-03	13	A						
USGS	11169025	2014-05-04	13	A						
USGS	11169025	2014-05-05	14	A						
USGS	11169025	2014-05-06	14	A						
USGS	11169025	2014-05-07	13	A						
USGS	11169025	2014-05-08	13	A						
USGS	11169025	2014-05-09	14	A						
USGS	11169025	2014-05-10	14	A						
USGS	11169025	2014-05-11	14	A						
USGS	11169025	2014-05-12	13	A						
USGS	11169025	2014-05-13	14	A						
USGS	11169025	2014-05-14	14	A						
USGS	11169025	2014-05-15	14	A						
USGS	11169025	2014-05-16	14	A						
USGS	11169025	2014-05-17	14	A						
USGS	11169025	2014-05-18	14	A						
USGS	11169025	2014-05-19	13	A						
USGS	11169025	2014-05-20	13	A						
USGS	11169025	2014-05-21	13	A						
USGS	11169025	2014-05-22	13	A						
USGS	11169025	2014-05-23	12	A						
USGS	11169025	2014-05-24	12	A						
USGS	11169025	2014-05-25	13	A						
USGS	11169025	2014-05-26	12	A						
USGS	11169025	2014-05-27	12	A						
USGS	11169025	2014-05-28	12	A						
USGS	11169025	2014-05-29	12	A						
USGS	11169025	2014-05-30	11	A						
USGS	11169025	2014-05-31	11	A						
USGS	11169025	2014-06-01	11	A						
USGS	11169025	2014-06-02	10	A						
USGS	11169025	2014-06-03	11	A					19.5	A
USGS	11169025	2014-06-04	11	A						
USGS	11169025	2014-06-05	11	A						
USGS	11169025	2014-06-06	12	A						
USGS	11169025	2014-06-07	12	A						
USGS	11169025	2014-06-08	12	A						
USGS	11169025	2014-06-09	11	A						
USGS	11169025	2014-06-10	12	A						
USGS	11169025	2014-06-11	12	A					19.0	A
USGS	11169025	2014-06-12	12	A						
USGS	11169025	2014-06-13	12	A						
USGS	11169025	2014-06-14	12	A						
USGS	11169025	2014-06-15	12	A						
USGS	11169025	2014-06-16	12	A						
USGS	11169025	2014-06-17	12	A						
USGS	11169025	2014-06-18	12	A						
USGS	11169025	2014-06-19	13	A						
USGS	11169025	2014-06-20	13	A						
USGS	11169025	2014-06-21	12	A						
USGS	11169025	2014-06-22	13	A						
USGS	11169025	2014-06-23	13	A						
USGS	11169025	2014-06-24	13	A						
USGS	11169025	2014-06-25	12	A						
USGS	11169025	2014-06-26	13	A						
USGS	11169025	2014-06-27	12	A						
USGS	11169025	2014-06-28	12	A						
USGS	11169025	2014-06-29	12	A						
USGS	11169025	2014-06-30	12	A						
USGS	11169025	2014-07-01	12	A						
USGS	11169025	2014-07-02	12	A						
USGS	11169025	2014-07-03	12	A						
USGS	11169025	2014-07-04	12	A						
USGS	11169025	2014-07-05	12	A						
USGS	11169025	2014-07-06	12	A						
USGS	11169025	2014-07-07	12	A						
USGS	11169025	2014-07-08	12	A						
USGS	11169025	2014-07-09	11	A						
USGS	11169025	2014-07-10	9.9	A					19.0	A
USGS	11169025	2014-07-11	9.5	A						
USGS	11169025	2014-07-12	9.2	A						
USGS	11169025	2014-07-13	9.2	A						
USGS	11169025	2014-07-14	9.1	A						
USGS	11169025	2014-07-15	9.2	A						
USGS	11169025	2014-07-16	8.5	A						
USGS	11169025	2014-07-17	8.5	A						
USGS	11169025	2014-07-18	9.1	A						
USGS	11169025	2014-07-19	8.9	A						
USGS	11169025	2014-07-20	8.8	A						
USGS	11169025	2014-07-21	8.6	A						
USGS	11169025	2014-07-22	8.4	A						
USGS	11169025	2014-07-23	8.0	A						
USGS	11169025	2014-07-24	8.1	A						
USGS	11169025	2014-07-25	8.1	A						
USGS	11169025	2014-07-26	8.0	A						
USGS	11169025	2014-07-27	8.0	A						
USGS	11169025	2014-07-28	7.7	A						
USGS	11169025	2014-07-29	7.9	A						
USGS	11169025	2014-07-30	7.5	A						
USGS	11169025	2014-07-31	7.8	A						
USGS	11169025	2014-08-01	7.6	A						
USGS	11169025	2014-08-02	7.7	A						
USGS	11169025	2014-08-03	7.5	A						
USGS	11169025	2014-08-04	7.5	A						
USGS	11169025	2014-08-05	7.4	A						
USGS	11169025	2014-08-06	7.1	A						
USGS	11169025	2014-08-07	6.8	A						
USGS	11169025	2014-08-08	6.8	A						
USGS	11169025	2014-08-09	7.0	A						
USGS	11169025	2014-08-10	6.8	A						
USGS	11169025	2014-08-11	6.7	A						
USGS	11169025	2014-08-12	6.9	A					21.0	A
USGS	11169025	2014-08-13	6.6	A						
USGS	11169025	2014-08-14	6.7	A						
USGS	11169025	2014-08-15	6.9	A						
USGS	11169025	2014-08-16	6.2	A						
USGS	11169025	2014-08-17	6.6	A						
USGS	11169025	2014-08-18	6.6	A						
USGS	11169025	2014-08-19	6.4	A						
USGS	11169025	2014-08-20	6.9	A						
USGS	11169025	2014-08-21	7.1	A						
USGS	11169025	2014-08-22	7.4	A						
USGS	11169025	2014-08-23	6.8	A						
USGS	11169025	2014-08-24	6.8	A						
USGS	11169025	2014-08-25	7.3	A						
USGS	11169025	2014-08-26	6.9	A						
USGS	11169025	2014-08-27	6.5	A						
USGS	11169025	2014-08-28	6.9	A						
USGS	11169025	2014-08-29	6.8	A						
USGS	11169025	2014-08-30	6.6	A						
USGS	11169025	2014-08-31	6.9	A						
USGS	11169025	2014-09-01	7.1	A						
USGS	11169025	2014-09-02	6.9	A						
USGS	11169025	2014-09-03	7.1	A						
USGS	11169025	2014-09-04	7.2	A						
USGS	11169025	2014-09-05	6.6	A						
USGS	11169025	2014-09-06	6.7	A						
USGS	11169025	2014-09-07	6.7	A						
USGS	11169025	2014-09-08	6.7	A						
USGS	11169025	2014-09-09	6.6	A						
USGS	11169025	2014-09-10	6.3	A					18.5	A
USGS	11169025	2014-09-11	6.1	A						
USGS	11169025	2014-09-12	6.8	A						
USGS	11169025	2014-09-13	6.7	A						
USGS	11169025	2014-09-14	6.8	A						
USGS	11169025	2014-09-15	6.6	A						
USGS	11169025	2014-09-16	6.4	A						
USGS	11169025	2014-09-17	7.7	A						
USGS	11169025	2014-09-18	7.5	A						
USGS	11169025	2014-09-19	8.7	A						
USGS	11169025	2014-09-20	8.9	A						
USGS	11169025	2014-09-21	7.0	A						
USGS	11169025	2014-09-22	7.9	A						
USGS	11169025	2014-09-23	9.3	A						
USGS	11169025	2014-09-24	8.0	A						
USGS	11169025	2014-09-25	49	A						
USGS	11169025	2014-09-26	14	A						
USGS	11169025	2014-09-27	7.6	A						
USGS	11169025	2014-09-28	7.2	A						
USGS	11169025	2014-09-29	6.3	A						
USGS	11169025	2014-09-30	5.6	A						
USGS	11169025	2014-10-01	5.4	A	54	A	0.74	A	18.5	A
USGS	11169025	2014-10-02	5.3	A	55	A	0.79	A		
USGS	11169025	2014-10-03	5.3	A	55	A	0.78	A		
USGS	11169025	2014-10-04	5.4	A	54	A	0.79	A	21.0	A
USGS	11169025	2014-10-05	5.5	A	54	A	0.80	A		
USGS	11169025	2014-10-06	5.2	A	54	A	0.75	A		
USGS	11169025	2014-10-07	5.6	A	54	A	0.81	A		
USGS	11169025	2014-10-08	5.4	A	53	A	0.77	A		
USGS	11169025	2014-10-09	5.5	A	53	A	0.79	A	18.0	A
USGS	11169025	2014-10-10	5.6	A	53	A	0.80	A		
USGS	11169025	2014-10-11	5.3	A	53	A	0.76	A		
USGS	11169025	2014-10-12	5.5	A	52	A	0.77	A		
USGS	11169025	2014-10-13	5.4	A	52	A	0.75	A	20.0	A
USGS	11169025	2014-10-14	5.5	A	52	A	0.77	A		
USGS	11169025	2014-10-15	5.3	A	52	A	0.75	A		
USGS	11169025	2014-10-16	5.4	A	52	A	0.75	A	18.0	A
USGS	11169025	2014-10-17	5.1	A	51	A	0.70	A		
USGS	11169025	2014-10-18	5.3	A	51	A	0.73	A		
USGS	11169025	2014-10-19	5.3	A	51	A	0.73	A		
USGS	11169025	2014-10-20	5.6	A	51	A	0.77	A	18.0	A
USGS	11169025	2014-10-21	5.6	A	51	A	0.77	A		
USGS	11169025	2014-10-22	5.7	A	50	A	0.78	A		
USGS	11169025	2014-10-23	5.4	A	50	A	0.74	A		
USGS	11169025	2014-10-24	5.4	A	50	A	0.73	A		
USGS	11169025	2014-10-25	9.0	A	60	A	1.5	A	19.0	A
USGS	11169025	2014-10-26	6.2	A	60	A	1.0	A		
USGS	11169025	2014-10-27	5.9	A	49	A	0.79	A		
USGS	11169025	2014-10-28	6.3	A	51	A	0.87	A	18.0	A
USGS	11169025	2014-10-29	6.2	A	53	A	0.89	A		
USGS	11169025	2014-10-30	6.4	A	50	A	0.87	A		
USGS	11169025	2014-10-31	83	A	99	A	53	A	16.5	A
USGS	11169025	2014-11-01	24	A	19	A	1.5	A		
USGS	11169025	2014-11-02	7.6	A	14	A	0.27	A		
USGS	11169025	2014-11-03	6.3	A	13	A	0.22	A		
USGS	11169025	2014-11-04	6.0	A	13	A	0.21	A	17.5	A
USGS	11169025	2014-11-05	6.3	A	13	A	0.23	A	16.7	A
USGS	11169025	2014-11-06	6.6	A	13	A	0.24	A		
USGS	11169025	2014-11-07	6.4	A	14	A	0.24	A		
USGS	11169025	2014-11-08	6.4	A	14	A	0.24	A	17.0	A
USGS	11169025	2014-11-09	6.0	A	13	A	0.21	A		
USGS	11169025	2014-11-10	5.6	A	12	A	0.18	A		
USGS	11169025	2014-11-11	5.5	A	12	A	0.17	A	16.0	A
USGS	11169025	2014-11-12	5.5	A	14	A	0.20	A		
USGS	11169025	2014-11-13	13	A	35	A	1.6	A		
USGS	11169025	2014-11-14	6.2	A	20	A	0.33	A		
USGS	11169025	2014-11-15	6.0	A	17	A	0.28	A	16.5	A
USGS	11169025	2014-11-16	6.6	A	18	A	0.32	A		
USGS	11169025	2014-11-17	6.0	A	21	A	0.34	A		
USGS	11169025	2014-11-18	6.5	A	15	A	0.27	A		
USGS	11169025	2014-11-19	6.9	A	14	A	0.26	A	17.0	A
USGS	11169025	2014-11-20	11	A	25	A	1.4	A		
USGS	11169025	2014-11-21	17	A	53	A	2.7	A		
USGS	11169025	2014-11-22	9.3	A	23	A	0.58	A		
USGS	11169025	2014-11-23	7.5	A	18	A	0.37	A	15.5	A
USGS	11169025	2014-11-24	7.5	A	17	A	0.35	A		
USGS	11169025	2014-11-25	7.2	A	17	A	0.32	A		
USGS	11169025	2014-11-26	7.7	A	16	A	0.33	A		
USGS	11169025	2014-11-27	8.4	A	15	A	0.34	A	16.5	A
USGS	11169025	2014-11-28	8.6	A	15	A	0.35	A		
USGS	11169025	2014-11-29	238	A	106	A	149	A	13.0	A
USGS	11169025	2014-11-30	369	A	132	A	313	A	13.0	A
USGS	11169025	2014-12-01	27	A	21	A	2.2	A	15.7	A
USGS	11169025	2014-12-02	524	A	52	A	132	A	13.8	A
USGS	11169025	2014-12-03	746	A	59	A	147	A	15.0	A
USGS	11169025	2014-12-04	96	A	24	A	7.0	A		
USGS	11169025	2014-12-05	23	A	16	A	0.99	A		
USGS	11169025	2014-12-06	13	A	12	A	0.43	A	17.5	A
USGS	11169025	2014-12-07	13	A	10	A	0.34	A		
USGS	11169025	2014-12-08	9.0	A	8	A	0.21	A		
USGS	11169025	2014-12-09	7.8	A	8	A	0.16	A		
USGS	11169025	2014-12-10	8.0	A	7	A	0.16	A	17.4	A
USGS	11169025	2014-12-11	1860	A	141	A	1230	A	15.0	A
USGS	11169025	2014-12-12	1330	A	121	A	744	A	13.9	A
USGS	11169025	2014-12-13	83	A	11	A	3.2	A		
USGS	11169025	2014-12-14	30	A	6	A	0.51	A		
USGS	11169025	2014-12-15	264	A	53	A	48	A	13.0	A
USGS	11169025	2014-12-16	328	A	67	A	106	A		
USGS	11169025	2014-12-17	310	A	71	A	74	A		
USGS	11169025	2014-12-18	87	A	20	A	5.9	A		
USGS	11169025	2014-12-19	46	A	10	A	1.6	A		
USGS	11169025	2014-12-20	46	A	9	A	1.1	A		
USGS	11169025	2014-12-21	19	A	5	A	0.25	A		
USGS	11169025	2014-12-22	12	A	4	A	0.13	A	18.0	A
USGS	11169025	2014-12-23	9.8	A	4	A	0.11	A		
USGS	11169025	2014-12-24	10	A	4	A	0.11	A		
USGS	11169025	2014-12-25	10	A	4	A	0.11	A		
USGS	11169025	2014-12-26	9.1	A	4	A	0.10	A		
USGS	11169025	2014-12-27	7.9	A	4	A	0.09	A		
USGS	11169025	2014-12-28	7.5	A	4	A	0.08	A		
USGS	11169025	2014-12-29	7.3	A	4	A	0.08	A		
USGS	11169025	2014-12-30	7.8	A	4	A	0.08	A		
