# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:08:42 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11181040
#            TS   parameter     statistic     Description
#          9070       00060     00003     Discharge, cubic feet per second (Mean)
#          9071       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9072       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9073       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9074       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd	9072_00010_00011	9072_00010_00011_cd	9073_80154_00003	9073_80154_00003_cd	9074_80155_00003	9074_80155_00003_cd
USGS	11181040	2012-09-29	1.0	A						
USGS	11181040	2012-09-30	1.1	A						
USGS	11181040	2012-10-01	1.1	A			50	A	0.15	A
USGS	11181040	2012-10-02	1.1	A	24.2	A	53	A	0.16	A
USGS	11181040	2012-10-03	1.1	A	19.7	A	76	A	0.22	A
USGS	11181040	2012-10-04	1.1	A	19.7	A	81	A	0.24	A
USGS	11181040	2012-10-05	1.1	A			83	A	0.25	A
USGS	11181040	2012-10-06	1.1	A			87	A	0.26	A
USGS	11181040	2012-10-07	1.2	A			90	A	0.28	A
USGS	11181040	2012-10-08	1.2	A			90	A	0.29	A
USGS	11181040	2012-10-09	1.1	A			89	A	0.27	A
USGS	11181040	2012-10-10	1.2	A	20.1	A	89	A	0.28	A
USGS	11181040	2012-10-11	1.1	A	15.3	A	88	A	0.27	A
USGS	11181040	2012-10-12	1.3	A			89	A	0.31	A
USGS	11181040	2012-10-13	1.4	A			66	A	0.25	A
USGS	11181040	2012-10-14	1.4	A			51	A	0.20	A
USGS	11181040	2012-10-15	1.6	A			60	A	0.26	A
USGS	11181040	2012-10-16	1.7	A			60	A	0.28	A
USGS	11181040	2012-10-17	1.5	A			54	A	0.21	A
USGS	11181040	2012-10-18	1.3	A			64	A	0.23	A
USGS	11181040	2012-10-19	1.3	A			59	A	0.21	A
USGS	11181040	2012-10-20	1.4	A			67	A	0.24	A
USGS	11181040	2012-10-21	1.4	A	15.1	A	77	A	0.30	A
USGS	11181040	2012-10-22	60	A:e	14.6	A	261	A	75	A:e
USGS	11181040	2012-10-23	23	A	13.6	A	32	A	3.2	A
USGS	11181040	2012-10-24	3.9	A			4	A	0.05	A
USGS	11181040	2012-10-25	3.1	A	14.0	A	3	A	0.03	A
USGS	11181040	2012-10-26	1.6	A			2	A	0.01	A
USGS	11181040	2012-10-27	1.5	A			2	A	0.01	A
USGS	11181040	2012-10-28	1.5	A			2	A	0.01	A
USGS	11181040	2012-10-29	1.6	A			2	A	0.01	A
USGS	11181040	2012-10-30	1.5	A			2	A	0.01	A
USGS	11181040	2012-10-31	1.7	A			2	A	0.01	A
USGS	11181040	2012-11-01	32	A	16.2	A	55	A	10	A
USGS	11181040	2012-11-02	3.2	A			6	A	0.06	A
USGS	11181040	2012-11-03	2.2	A	13.1	A	5	A	0.03	A
USGS	11181040	2012-11-04	2.2	A			5	A	0.03	A
USGS	11181040	2012-11-05	2.0	A			5	A	0.03	A
USGS	11181040	2012-11-06	1.9	A			5	A	0.02	A
USGS	11181040	2012-11-07	1.9	A			5	A	0.02	A
USGS	11181040	2012-11-08	5.3	A	12.6	A	15	A	0.67	A
USGS	11181040	2012-11-09	23	A			67	A	7.9	A
USGS	11181040	2012-11-10	3.0	A			9	A	0.07	A
USGS	11181040	2012-11-11	2.1	A			6	A	0.04	A
USGS	11181040	2012-11-12	1.9	A			6	A	0.03	A
USGS	11181040	2012-11-13	1.8	A			6	A	0.03	A
USGS	11181040	2012-11-14	1.6	A	13.2	A	5	A	0.02	A
USGS	11181040	2012-11-15	1.7	A			5	A	0.02	A
USGS	11181040	2012-11-16	5.7	A			19	A	0.66	A
USGS	11181040	2012-11-17	65	A			228	A	83	A
USGS	11181040	2012-11-18	51	A			172	A	67	A
USGS	11181040	2012-11-19	6.7	A			10	A	0.18	A
USGS	11181040	2012-11-20	4.2	A	13.8	A	7	A	0.08	A
USGS	11181040	2012-11-21	79	A			77	A	28	A
USGS	11181040	2012-11-22	9.8	A			13	A	0.41	A
USGS	11181040	2012-11-23	5.5	A			6	A	0.09	A
USGS	11181040	2012-11-24	4.4	A	11.5	A	5	A	0.06	A
USGS	11181040	2012-11-25	4.0	A			4	A	0.04	A
USGS	11181040	2012-11-26	3.7	A			3	A	0.03	A
USGS	11181040	2012-11-27	3.4	A	12.1	A	3	A	0.03	A
USGS	11181040	2012-11-28	37	A	14.4	A	26	A	4.3	A
USGS	11181040	2012-11-29	11	A			15	A	0.54	A
USGS	11181040	2012-11-30	591	A:e	14.5	A	628	A	1050	A:e
USGS	11181040	2012-12-01	97	A			91	A	46	A
USGS	11181040	2012-12-02	808	A:e	14.6	A	2900	A	13400	A:e
USGS	11181040	2012-12-03	97	A			474	A	139	A
USGS	11181040	2012-12-04	42	A			173	A	20	A
USGS	11181040	2012-12-05	198	A:e			554	A	408	A:e
USGS	11181040	2012-12-06	40	A	13.9	A	123	A	16	A
USGS	11181040	2012-12-07	22	A			32	A	1.9	A
USGS	11181040	2012-12-08	20	A			21	A	1.1	A
USGS	11181040	2012-12-09	20	A	9.8	A	20	A	1.1	A
USGS	11181040	2012-12-10	18	A			16	A	0.79	A
USGS	11181040	2012-12-11	16	A			14	A	0.57	A
USGS	11181040	2012-12-12	18	A			24	A	1.2	A
USGS	11181040	2012-12-13	13	A	9.2	A	19	A	0.66	A
USGS	11181040	2012-12-14	11	A			17	A	0.52	A
USGS	11181040	2012-12-15	16	A			27	A	1.6	A
USGS	11181040	2012-12-16	14	A			22	A	0.88	A
USGS	11181040	2012-12-17	41	A			51	A	8.2	A
USGS	11181040	2012-12-18	23	A			29	A	1.8	A
USGS	11181040	2012-12-19	19	A			25	A	1.3	A
USGS	11181040	2012-12-20	16	A	8.3	A	18	A	0.76	A
USGS	11181040	2012-12-21	20	A			29	A	2.3	A
USGS	11181040	2012-12-22	168	A			973	A	686	A
USGS	11181040	2012-12-23	330	A:e			1700	A	3690	A:e
USGS	11181040	2012-12-24	113	A			281	A	97	A
USGS	11181040	2012-12-25	141	A:e			552	A	468	A:e
USGS	11181040	2012-12-26	203	A:e			772	A	516	A:e
USGS	11181040	2012-12-27	66	A	9.7	A	149	A	28	A
USGS	11181040	2012-12-28	47	A			79	A	10	A
USGS	11181040	2012-12-29	45	A			68	A	8.3	A
USGS	11181040	2012-12-30	33	A			52	A	4.7	A
USGS	11181040	2012-12-31	30	A			42	A	3.4	A
USGS	11181040	2013-01-01	25	A			31	A	2.1	A
USGS	11181040	2013-01-02	21	A			29	A	1.6	A
USGS	11181040	2013-01-03	21	A			27	A	1.5	A
USGS	11181040	2013-01-04	19	A			27	A	1.4	A
USGS	11181040	2013-01-05	31	A			82	A	17	A
USGS	11181040	2013-01-06	33	A			178	A	19	A
USGS	11181040	2013-01-07	19	A			99	A	5.2	A
USGS	11181040	2013-01-08	18	A			92	A	4.4	A
USGS	11181040	2013-01-09	17	A			81	A	3.7	A
USGS	11181040	2013-01-10	16	A			66	A	2.9	A
USGS	11181040	2013-01-11	14	A			63	A	2.4	A
USGS	11181040	2013-01-12	14	A			63	A	2.4	A
USGS	11181040	2013-01-13	13	A			62	A	2.2	A
USGS	11181040	2013-01-14	13	A			61	A	2.1	A
USGS	11181040	2013-01-15	12	A	6.2	A	61	A	1.9	A
USGS	11181040	2013-01-16	12	A			61	A	2.0	A
USGS	11181040	2013-01-17	12	A			60	A	2.0	A
USGS	11181040	2013-01-18	13	A			61	A	2.1	A
USGS	11181040	2013-01-19	12	A			60	A	2.0	A
USGS	11181040	2013-01-20	12	A			59	A	1.9	A
USGS	11181040	2013-01-21	11	A			55	A	1.6	A
USGS	11181040	2013-01-22	11	A			57	A	1.7	A
USGS	11181040	2013-01-23	13	A			105	A	4.0	A
USGS	11181040	2013-01-24	11	A			101	A	3.1	A
USGS	11181040	2013-01-25	8.3	A	11.4	A	71	A	1.6	A
USGS	11181040	2013-01-26	7.9	A	10.9	A	68	A	1.5	A
USGS	11181040	2013-01-27	7.5	A			52	A	1.1	A
USGS	11181040	2013-01-28	7.1	A			50	A	0.97	A
USGS	11181040	2013-01-29	7.2	A	10.9	A	49	A	0.96	A
USGS	11181040	2013-01-30	7.2	A			48	A	0.94	A
USGS	11181040	2013-01-31	7.1	A			49	A	0.93	A
USGS	11181040	2013-02-01	6.9	A			44	A	0.83	A
USGS	11181040	2013-02-02	6.5	A			16	A	0.28	A
USGS	11181040	2013-02-03	6.8	A	13.8	A	15	A	0.27	A
USGS	11181040	2013-02-04	7.1	A	11.4	A	16	A	0.31	A
USGS	11181040	2013-02-05	8.8	A			19	A	0.46	A
USGS	11181040	2013-02-06	8.5	A			18	A	0.42	A
USGS	11181040	2013-02-07	13	A			33	A	1.6	A
USGS	11181040	2013-02-08	18	A			68	A	3.4	A
USGS	11181040	2013-02-09	8.9	A			33	A	0.81	A
USGS	11181040	2013-02-10	7.0	A			24	A	0.45	A
USGS	11181040	2013-02-11	6.3	A			21	A	0.37	A
USGS	11181040	2013-02-12	6.3	A			21	A	0.35	A
USGS	11181040	2013-02-13	6.3	A			21	A	0.36	A
USGS	11181040	2013-02-14	6.6	A			21	A	0.37	A
USGS	11181040	2013-02-15	6.3	A			21	A	0.36	A
USGS	11181040	2013-02-16	6.4	A			24	A	0.42	A
USGS	11181040	2013-02-17	6.9	A			35	A	0.65	A
USGS	11181040	2013-02-18	6.5	A			40	A	0.70	A
USGS	11181040	2013-02-19	53	A			221	A	77	A
USGS	11181040	2013-02-20	15	A			107	A	4.6	A
USGS	11181040	2013-02-21	7.7	A	7.2	A	52	A	1.1	A
USGS	11181040	2013-02-22	6.9	A			49	A	0.92	A
USGS	11181040	2013-02-23	6.2	A			48	A	0.81	A
USGS	11181040	2013-02-24	5.5	A			43	A	0.64	A
USGS	11181040	2013-02-25	5.4	A			44	A	0.64	A
USGS	11181040	2013-02-26	5.4	A			43	A	0.62	A
USGS	11181040	2013-02-27	5.1	A			40	A	0.55	A
USGS	11181040	2013-02-28	4.7	A			37	A	0.46	A
USGS	11181040	2013-03-01	4.7	A	14.4	A	30	A	0.39	A
USGS	11181040	2013-03-02	4.9	A			29	A	0.39	A
USGS	11181040	2013-03-03	5.1	A			25	A	0.35	A
USGS	11181040	2013-03-04	4.8	A			16	A	0.21	A
USGS	11181040	2013-03-05	5.0	A			16	A	0.22	A
USGS	11181040	2013-03-06	14	A	13.1	A	41	A	2.1	A
USGS	11181040	2013-03-07	6.5	A			16	A	0.36	A
USGS	11181040	2013-03-08	8.6	A			20	A	0.56	A
USGS	11181040	2013-03-09	4.6	A			10	A	0.12	A
USGS	11181040	2013-03-10	4.5	A			9	A	0.11	A
USGS	11181040	2013-03-11	4.3	A			9	A	0.11	A
USGS	11181040	2013-03-12	4.8	A			11	A	0.14	A
USGS	11181040	2013-03-13	5.0	A			11	A	0.14	A
USGS	11181040	2013-03-14	5.1	A			11	A	0.16	A
USGS	11181040	2013-03-15	5.3	A			11	A	0.16	A
USGS	11181040	2013-03-16	5.5	A			11	A	0.16	A
USGS	11181040	2013-03-17	5.4	A			11	A	0.17	A
USGS	11181040	2013-03-18	5.7	A	12.1	A	13	A	0.19	A
USGS	11181040	2013-03-19	6.5	A			16	A	0.34	A
USGS	11181040	2013-03-20	7.9	A	13.8	A	41	A	0.92	A
USGS	11181040	2013-03-21	5.6	A			25	A	0.38	A
USGS	11181040	2013-03-22	5.5	A			24	A	0.35	A
USGS	11181040	2013-03-23	5.3	A			23	A	0.33	A
USGS	11181040	2013-03-24	5.5	A			22	A	0.33	A
USGS	11181040	2013-03-25	5.7	A			22	A	0.34	A
USGS	11181040	2013-03-26	5.7	A			23	A	0.36	A
USGS	11181040	2013-03-27	5.6	A			23	A	0.35	A
USGS	11181040	2013-03-28	6.3	A			25	A	0.43	A
USGS	11181040	2013-03-29	5.5	A			21	A	0.31	A
USGS	11181040	2013-03-30	5.1	A			19	A	0.26	A
USGS	11181040	2013-03-31	5.3	A			22	A	0.32	A
USGS	11181040	2013-04-01	17	A	15.3	A	72	A	5.2	A
USGS	11181040	2013-04-02	5.1	A			15	A	0.21	A
USGS	11181040	2013-04-03	4.5	A			13	A	0.15	A
USGS	11181040	2013-04-04	24	A			39	A	5.9	A
USGS	11181040	2013-04-05	6.6	A	16.9	A	14	A	0.25	A
USGS	11181040	2013-04-06	3.2	A			9	A	0.08	A
USGS	11181040	2013-04-07	3.1	A			17	A	0.14	A
USGS	11181040	2013-04-08	14	A			61	A	3.7	A
USGS	11181040	2013-04-09	3.2	A			32	A	0.28	A
USGS	11181040	2013-04-10	2.8	A			29	A	0.22	A
USGS	11181040	2013-04-11	3.2	A	15.9	A	22	A	0.19	A
USGS	11181040	2013-04-12	3.5	A			10	A	0.09	A
USGS	11181040	2013-04-13	3.5	A			10	A	0.10	A
USGS	11181040	2013-04-14	3.4	A			10	A	0.09	A
USGS	11181040	2013-04-15	3.5	A			10	A	0.09	A
USGS	11181040	2013-04-16	3.7	A			10	A	0.10	A
USGS	11181040	2013-04-17	3.7	A	14.2	A	11	A	0.11	A
USGS	11181040	2013-04-18	3.6	A			10	A	0.10	A
USGS	11181040	2013-04-19	3.5	A			10	A	0.10	A
USGS	11181040	2013-04-20	3.5	A			10	A	0.09	A
USGS	11181040	2013-04-21	3.3	A			9	A	0.08	A
USGS	11181040	2013-04-22	3.0	A			8	A	0.06	A
USGS	11181040	2013-04-23	2.6	A			7	A	0.05	A
USGS	11181040	2013-04-24	2.4	A			6	A	0.04	A
USGS	11181040	2013-04-25	2.3	A			6	A	0.04	A
USGS	11181040	2013-04-26	2.2	A			6	A	0.03	A
USGS	11181040	2013-04-27	2.1	A			6	A	0.03	A
USGS	11181040	2013-04-28	2.0	A			6	A	0.03	A
USGS	11181040	2013-04-29	1.9	A			5	A	0.03	A
USGS	11181040	2013-04-30	1.7	A	28.0	A	4	A	0.02	A
USGS	11181040	2013-05-01	1.7	A						
USGS	11181040	2013-05-02	1.7	A						
USGS	11181040	2013-05-03	1.8	A						
USGS	11181040	2013-05-04	1.9	A						
USGS	11181040	2013-05-05	1.9	A						
USGS	11181040	2013-05-06	2.0	A						
USGS	11181040	2013-05-07	2.0	A						
USGS	11181040	2013-05-08	2.0	A						
USGS	11181040	2013-05-09	2.0	A						
USGS	11181040	2013-05-10	2.1	A						
USGS	11181040	2013-05-11	2.1	A						
USGS	11181040	2013-05-12	2.1	A						
USGS	11181040	2013-05-13	2.0	A						
USGS	11181040	2013-05-14	2.0	A						
USGS	11181040	2013-05-15	2.1	A						
USGS	11181040	2013-05-16	2.1	A						
USGS	11181040	2013-05-17	2.1	A						
USGS	11181040	2013-05-18	2.1	A						
USGS	11181040	2013-05-19	2.1	A						
USGS	11181040	2013-05-20	2.1	A						
USGS	11181040	2013-05-21	2.1	A						
USGS	11181040	2013-05-22	2.0	A						
USGS	11181040	2013-05-23	2.0	A						
USGS	11181040	2013-05-24	2.0	A						
USGS	11181040	2013-05-25	2.1	A						
USGS	11181040	2013-05-26	2.1	A						
USGS	11181040	2013-05-27	2.1	A						
USGS	11181040	2013-05-28	2.3	A						
USGS	11181040	2013-05-29	2.3	A						
USGS	11181040	2013-05-30	2.2	A						
USGS	11181040	2013-05-31	2.1	A						
USGS	11181040	2013-06-01	2.0	A						
USGS	11181040	2013-06-02	2.0	A						
USGS	11181040	2013-06-03	1.9	A						
USGS	11181040	2013-06-04	1.9	A						
USGS	11181040	2013-06-05	1.9	A						
USGS	11181040	2013-06-06	1.9	A						
USGS	11181040	2013-06-07	1.9	A						
USGS	11181040	2013-06-08	1.9	A						
USGS	11181040	2013-06-09	2.1	A						
USGS	11181040	2013-06-10	2.1	A						
USGS	11181040	2013-06-11	2.2	A	19.7	A				
USGS	11181040	2013-06-12	2.4	A						
USGS	11181040	2013-06-13	2.3	A						
USGS	11181040	2013-06-14	2.2	A						
USGS	11181040	2013-06-15	2.1	A						
USGS	11181040	2013-06-16	1.9	A						
USGS	11181040	2013-06-17	1.9	A						
USGS	11181040	2013-06-18	2.1	A						
USGS	11181040	2013-06-19	2.0	A						
USGS	11181040	2013-06-20	1.9	A						
USGS	11181040	2013-06-21	1.9	A						
USGS	11181040	2013-06-22	1.8	A						
USGS	11181040	2013-06-23	1.7	A						
USGS	11181040	2013-06-24	1.6	A						
USGS	11181040	2013-06-25	2.0	A						
USGS	11181040	2013-06-26	1.9	A						
USGS	11181040	2013-06-27	2.1	A						
USGS	11181040	2013-06-28	1.7	A						
USGS	11181040	2013-06-29	1.3	A						
USGS	11181040	2013-06-30	1.1	A						
USGS	11181040	2013-07-01	0.96	A						
USGS	11181040	2013-07-02	0.87	A						
USGS	11181040	2013-07-03	0.79	A	22.6	A				
USGS	11181040	2013-07-04	0.95	A						
USGS	11181040	2013-07-05	1.2	A						
USGS	11181040	2013-07-06	0.79	A						
USGS	11181040	2013-07-07	0.84	A						
USGS	11181040	2013-07-08	0.93	A						
USGS	11181040	2013-07-09	1.1	A						
USGS	11181040	2013-07-10	1.0	A						
USGS	11181040	2013-07-11	0.81	A						
USGS	11181040	2013-07-12	0.61	A						
USGS	11181040	2013-07-13	0.60	A						
USGS	11181040	2013-07-14	0.64	A						
USGS	11181040	2013-07-15	0.64	A						
USGS	11181040	2013-07-16	0.85	A						
USGS	11181040	2013-07-17	0.76	A						
USGS	11181040	2013-07-18	0.78	A						
USGS	11181040	2013-07-19	0.75	A						
USGS	11181040	2013-07-20	0.73	A						
USGS	11181040	2013-07-21	0.74	A						
USGS	11181040	2013-07-22	0.77	A						
USGS	11181040	2013-07-23	0.84	A						
USGS	11181040	2013-07-24	0.83	A						
USGS	11181040	2013-07-25	0.73	A						
USGS	11181040	2013-07-26	0.74	A						
USGS	11181040	2013-07-27	0.84	A						
USGS	11181040	2013-07-28	1.3	A						
USGS	11181040	2013-07-29	0.97	A						
USGS	11181040	2013-07-30	0.91	A						
USGS	11181040	2013-07-31	1.1	A						
USGS	11181040	2013-08-01	1.2	A						
USGS	11181040	2013-08-02	1.3	A						
USGS	11181040	2013-08-03	1.2	A						
USGS	11181040	2013-08-04	1.0	A						
USGS	11181040	2013-08-05	0.87	A						
USGS	11181040	2013-08-06	0.75	A						
USGS	11181040	2013-08-07	0.76	A						
USGS	11181040	2013-08-08	0.65	A						
USGS	11181040	2013-08-09	0.79	A						
USGS	11181040	2013-08-10	0.96	A						
USGS	11181040	2013-08-11	0.85	A						
USGS	11181040	2013-08-12	0.78	A						
USGS	11181040	2013-08-13	0.71	A						
USGS	11181040	2013-08-14	0.73	A						
USGS	11181040	2013-08-15	0.79	A						
USGS	11181040	2013-08-16	0.87	A						
USGS	11181040	2013-08-17	0.99	A						
USGS	11181040	2013-08-18	0.96	A						
USGS	11181040	2013-08-19	0.81	A						
USGS	11181040	2013-08-20	1.0	A						
USGS	11181040	2013-08-21	0.72	A						
USGS	11181040	2013-08-22	0.82	A						
USGS	11181040	2013-08-23	0.77	A						
USGS	11181040	2013-08-24	0.81	A						
USGS	11181040	2013-08-25	0.81	A						
USGS	11181040	2013-08-26	0.65	A						
USGS	11181040	2013-08-27	0.60	A	28.1	A				
USGS	11181040	2013-08-28	0.80	A						
USGS	11181040	2013-08-29	1.0	A:e						
USGS	11181040	2013-08-30	1.0	A:e						
USGS	11181040	2013-08-31	0.96	A						
USGS	11181040	2013-09-01	1.3	A						
USGS	11181040	2013-09-02	1.2	A						
USGS	11181040	2013-09-03	1.1	A:e						
USGS	11181040	2013-09-04	0.95	A						
USGS	11181040	2013-09-05	0.90	A						
USGS	11181040	2013-09-06	0.86	A						
USGS	11181040	2013-09-07	0.76	A						
USGS	11181040	2013-09-08	0.73	A						
USGS	11181040	2013-09-09	0.73	A						
USGS	11181040	2013-09-10	0.71	A						
USGS	11181040	2013-09-11	0.76	A						
USGS	11181040	2013-09-12	0.83	A						
USGS	11181040	2013-09-13	0.93	A						
USGS	11181040	2013-09-14	1.0	A						
USGS	11181040	2013-09-15	1.1	A						
USGS	11181040	2013-09-16	1.2	A						
USGS	11181040	2013-09-17	1.1	A						
USGS	11181040	2013-09-18	1.2	A						
USGS	11181040	2013-09-19	1.3	A						
USGS	11181040	2013-09-20	1.2	A						
USGS	11181040	2013-09-21	48	A						
USGS	11181040	2013-09-22	5.8	A						
USGS	11181040	2013-09-23	2.1	A						
USGS	11181040	2013-09-24	1.7	A						
USGS	11181040	2013-09-25	1.7	A						
USGS	11181040	2013-09-26	1.7	A						
USGS	11181040	2013-09-27	1.7	A						
USGS	11181040	2013-09-28	1.6	A						
USGS	11181040	2013-09-29	1.7	A						
USGS	11181040	2013-09-30	2.0	A						
USGS	11181040	2013-10-01	3.2	A			104	A	0.88	A
USGS	11181040	2013-10-02	2.3	A			110	A	0.69	A
USGS	11181040	2013-10-03	2.3	A			114	A	0.71	A
USGS	11181040	2013-10-04	2.1	A			116	A	0.66	A
USGS	11181040	2013-10-05	2.3	A			118	A	0.74	A
USGS	11181040	2013-10-06	2.4	A			120	A	0.77	A
USGS	11181040	2013-10-07	2.4	A			121	A	0.79	A
USGS	11181040	2013-10-08	2.4	A			121	A	0.80	A
USGS	11181040	2013-10-09	2.4	A			122	A	0.80	A
USGS	11181040	2013-10-10	2.5	A			122	A	0.84	A
USGS	11181040	2013-10-11	2.6	A			122	A	0.86	A
USGS	11181040	2013-10-12	2.6	A			121	A	0.84	A
USGS	11181040	2013-10-13	2.7	A			117	A	0.84	A
USGS	11181040	2013-10-14	2.2	A			113	A	0.68	A
USGS	11181040	2013-10-15	2.0	A			108	A	0.59	A
USGS	11181040	2013-10-16	1.5	A			101	A	0.42	A
USGS	11181040	2013-10-17	1.5	A			93	A	0.38	A
USGS	11181040	2013-10-18	1.4	A			87	A	0.32	A
USGS	11181040	2013-10-19	1.3	A			88	A	0.32	A
USGS	11181040	2013-10-20	1.3	A			90	A	0.31	A
USGS	11181040	2013-10-21	1.2	A			92	A	0.31	A
USGS	11181040	2013-10-22	1.1	A			95	A	0.29	A
USGS	11181040	2013-10-23	1.1	A			96	A	0.29	A
USGS	11181040	2013-10-24	1.3	A			95	A	0.34	A
USGS	11181040	2013-10-25	1.3	A			92	A	0.32	A
USGS	11181040	2013-10-26	1.3	A			91	A	0.32	A
USGS	11181040	2013-10-27	1.3	A			94	A	0.33	A
USGS	11181040	2013-10-28	1.7	A			97	A	0.45	A
USGS	11181040	2013-10-29	1.5	A			100	A	0.41	A
USGS	11181040	2013-10-30	1.5	A			101	A	0.42	A
USGS	11181040	2013-10-31	1.6	A			100	A	0.44	A
USGS	11181040	2013-11-01	1.5	A			94	A	0.37	A
USGS	11181040	2013-11-02	1.5	A			86	A	0.34	A
USGS	11181040	2013-11-03	1.3	A			81	A	0.29	A
USGS	11181040	2013-11-04	1.1	A			75	A	0.23	A
USGS	11181040	2013-11-05	0.89	A			67	A	0.16	A
USGS	11181040	2013-11-06	0.76	A			59	A	0.12	A
USGS	11181040	2013-11-07	0.68	A			55	A	0.10	A
USGS	11181040	2013-11-08	0.58	A			51	A	0.08	A
USGS	11181040	2013-11-09	0.60	A			50	A	0.08	A
USGS	11181040	2013-11-10	0.71	A			51	A	0.10	A
USGS	11181040	2013-11-11	0.68	A			52	A	0.10	A
USGS	11181040	2013-11-12	0.69	A			53	A	0.10	A
USGS	11181040	2013-11-13	0.64	A			54	A	0.09	A
USGS	11181040	2013-11-14	0.76	A			55	A	0.11	A
USGS	11181040	2013-11-15	0.82	A			55	A	0.12	A
USGS	11181040	2013-11-16	0.84	A			56	A	0.13	A
USGS	11181040	2013-11-17	0.81	A			54	A	0.12	A
USGS	11181040	2013-11-18	0.77	A			52	A	0.11	A
USGS	11181040	2013-11-19	9.9	A			123	A	11	A
USGS	11181040	2013-11-20	78	A			426	A	219	A
USGS	11181040	2013-11-21	8.5	A			235	A	5.7	A
USGS	11181040	2013-11-22	2.3	A			184	A	1.2	A
USGS	11181040	2013-11-23	1.7	A			152	A	0.71	A
USGS	11181040	2013-11-24	1.5	A			145	A	0.60	A
USGS	11181040	2013-11-25	1.6	A			153	A	0.65	A
USGS	11181040	2013-11-26	1.6	A			155	A	0.66	A
USGS	11181040	2013-11-27	1.6	A			155	A	0.67	A
USGS	11181040	2013-11-28	1.6	A			153	A	0.66	A
USGS	11181040	2013-11-29	1.6	A			152	A	0.65	A
USGS	11181040	2013-11-30	1.5	A			152	A	0.63	A
USGS	11181040	2013-12-01	1.5	A			153	A	0.62	A
USGS	11181040	2013-12-02	1.6	A			159	A	0.67	A
USGS	11181040	2013-12-03	1.5	A			163	A	0.64	A
USGS	11181040	2013-12-04	1.4	A			156	A	0.58	A
USGS	11181040	2013-12-05	1.5	A			148	A	0.60	A
USGS	11181040	2013-12-06	7.0	A			147	A	3.4	A
USGS	11181040	2013-12-07	45	A			193	A	35	A
USGS	11181040	2013-12-08	2.4	A			161	A	1.1	A
USGS	11181040	2013-12-09	1.4	A			146	A	0.57	A
USGS	11181040	2013-12-10	1.2	A			138	A	0.44	A
USGS	11181040	2013-12-11	1.2	A			131	A	0.42	A
USGS	11181040	2013-12-12	1.1	A			129	A	0.38	A
USGS	11181040	2013-12-13	1.1	A			127	A	0.39	A
USGS	11181040	2013-12-14	1.1	A			127	A	0.36	A
USGS	11181040	2013-12-15	1.0	A			127	A	0.35	A
USGS	11181040	2013-12-16	1.0	A			123	A	0.34	A
USGS	11181040	2013-12-17	1.00	A			120	A	0.32	A
USGS	11181040	2013-12-18	1.1	A			120	A	0.36	A
USGS	11181040	2013-12-19	1.0	A			120	A	0.34	A
USGS	11181040	2013-12-20	1.0	A			120	A	0.33	A
USGS	11181040	2013-12-21	0.99	A			120	A	0.32	A
USGS	11181040	2013-12-22	0.98	A			118	A	0.31	A
USGS	11181040	2013-12-23	0.97	A			116	A	0.31	A
USGS	11181040	2013-12-24	1.00	A			120	A	0.32	A
USGS	11181040	2013-12-25	1.1	A			125	A	0.38	A
USGS	11181040	2013-12-26	1.5	A			133	A	0.53	A
USGS	11181040	2013-12-27	1.7	A			141	A	0.65	A
USGS	11181040	2013-12-28	1.6	A:e			140	A:e	0.62	A:e
USGS	11181040	2013-12-29	1.5	A:e			140	A:e	0.58	A:e
USGS	11181040	2013-12-30	1.6	A:e			134	A:e	0.56	A:e
USGS	11181040	2013-12-31	1.7	A:e			124	A:e	0.55	A:e
USGS	11181040	2014-01-01	1.7	A:e			110	A:e	0.50	A:e
USGS	11181040	2014-01-02	2.0	A:e			85	A:e	0.47	A:e
USGS	11181040	2014-01-03	1.8	A:e			71	A:e	0.35	A:e
USGS	11181040	2014-01-04	1.8	A:e			62	A:e	0.30	A:e
USGS	11181040	2014-01-05	1.8	A:e			57	A:e	0.28	A:e
USGS	11181040	2014-01-06	1.7	A:e			54	A:e	0.25	A:e
USGS	11181040	2014-01-07	1.8	A:e			52	A:e	0.26	A:e
USGS	11181040	2014-01-08	1.9	A:e			50	A:e	0.26	A:e
